device_id,industry,device_type,connectivity_type,sim_type,country,city,site_name,latitude,longitude
BICS-TRA-00014,Transport & Logistics,Trailer Tracker,4G,Traditional SIM,Belgium,Brussels,Brussels Airport Cargo,50.906506,4.479411
BICS-TRA-00015,Transport & Logistics,Container Sensor,LTE-M,eSIM,Belgium,Liege,Liege Airport Logistics Hub,50.67605,5.451597
BICS-TRA-00016,Transport & Logistics,Fleet GPS Tracker,5G,eSIM,Belgium,Liege,Liege Airport Logistics Hub,50.626445,5.454478
BICS-TRA-00017,Transport & Logistics,Container Sensor,5G,eSIM,Belgium,Antwerp,Port of Antwerp Container Terminal,51.287914,4.262021
BICS-TRA-00018,Transport & Logistics,Fuel Sensor,LTE-M,iSIM,Belgium,Zeebrugge,Zeebrugge Port,51.343088,3.195659
BICS-TRA-00019,Transport & Logistics,Container Sensor,4G,Traditional SIM,Belgium,Liege,Liege Airport Logistics Hub,50.61888,5.443113
BICS-TRA-00020,Transport & Logistics,Trailer Tracker,4G,Traditional SIM,Belgium,Zeebrugge,Zeebrugge Port,51.331271,3.174571
BICS-TRA-00021,Transport & Logistics,Container Sensor,4G,Traditional SIM,Belgium,Mechelen,E19 Corridor Hub,51.044821,4.481477
BICS-TRA-00022,Transport & Logistics,Cold Chain Monitor,LTE-M,eSIM,Belgium,Brussels,Brussels Airport Cargo,50.884159,4.483327
BICS-TRA-00023,Transport & Logistics,Cold Chain Monitor,LTE-M,Traditional SIM,Belgium,Brussels,Brussels Airport Cargo,50.891813,4.460099
BICS-TRA-00024,Transport & Logistics,Container Sensor,5G,eSIM,Belgium,Antwerp,Port of Antwerp Container Terminal,51.304802,4.27296
BICS-TRA-00025,Transport & Logistics,Drone Delivery,LTE-M,iSIM,Belgium,Ghent,Ghent Logistics Park,51.093359,3.717822
BICS-TRA-00026,Transport & Logistics,Fleet GPS Tracker,4G,Traditional SIM,Belgium,Mechelen,E19 Corridor Hub,51.014188,4.476659
BICS-TRA-00027,Transport & Logistics,Fleet GPS Tracker,4G,iSIM,Belgium,Liege,Liege Airport Logistics Hub,50.628438,5.454564
BICS-TRA-00028,Transport & Logistics,Trailer Tracker,LTE-M,iSIM,Belgium,Antwerp,Port of Antwerp Container Terminal,51.280035,4.304351
BICS-TRA-00029,Transport & Logistics,Container Sensor,5G,eSIM,Belgium,Antwerp,Port of Antwerp Container Terminal,51.295757,4.277412
BICS-TRA-00030,Transport & Logistics,Container Sensor,4G,eSIM,Belgium,Ghent,Ghent Logistics Park,51.074235,3.762589
BICS-TRA-00031,Transport & Logistics,Fuel Sensor,5G,iSIM,Belgium,Ghent,Ghent Logistics Park,51.077639,3.737948
BICS-TRA-00032,Transport & Logistics,Cold Chain Monitor,4G,eSIM,Belgium,Mechelen,E19 Corridor Hub,51.020274,4.490116
BICS-TRA-00033,Transport & Logistics,Container Sensor,LTE-M,iSIM,Belgium,Antwerp,Port of Antwerp Container Terminal,51.320717,4.290534
BICS-TRA-00034,Transport & Logistics,Trailer Tracker,4G,eSIM,Belgium,Ghent,Ghent Logistics Park,51.11782,3.749568
BICS-TRA-00035,Transport & Logistics,Cold Chain Monitor,4G,Traditional SIM,Belgium,Mechelen,E19 Corridor Hub,51.036952,4.505995
BICS-TRA-00036,Transport & Logistics,Fleet GPS Tracker,LTE-M,Traditional SIM,Belgium,Ghent,Ghent Logistics Park,51.111519,3.73546
BICS-TRA-00037,Transport & Logistics,Container Sensor,4G,eSIM,Belgium,Mechelen,E19 Corridor Hub,51.001261,4.52169
BICS-TRA-00038,Transport & Logistics,Fuel Sensor,4G,iSIM,Belgium,Ghent,Ghent Logistics Park,51.115922,3.731486
BICS-TRA-00039,Transport & Logistics,Trailer Tracker,4G,eSIM,Belgium,Ghent,Ghent Logistics Park,51.107718,3.732224
BICS-TRA-00040,Transport & Logistics,Fleet GPS Tracker,LTE-M,Traditional SIM,Belgium,Liege,Liege Airport Logistics Hub,50.657976,5.448962
BICS-TRA-00041,Transport & Logistics,Trailer Tracker,LTE-M,eSIM,Belgium,Ghent,Ghent Logistics Park,51.113881,3.716241
BICS-TRA-00042,Transport & Logistics,Container Sensor,4G,eSIM,Belgium,Zeebrugge,Zeebrugge Port,51.344994,3.17155
BICS-TRA-00043,Transport & Logistics,Trailer Tracker,4G,Traditional SIM,Belgium,Ghent,Ghent Logistics Park,51.096244,3.731249
BICS-TRA-00044,Transport & Logistics,Cold Chain Monitor,4G,Traditional SIM,Belgium,Antwerp,Port of Antwerp Container Terminal,51.2838,4.290637
BICS-TRA-00045,Transport & Logistics,Drone Delivery,4G,eSIM,Belgium,Brussels,Brussels Airport Cargo,50.898153,4.453085
BICS-TRA-00046,Transport & Logistics,Cold Chain Monitor,4G,Traditional SIM,Belgium,Liege,Liege Airport Logistics Hub,50.649693,5.462928
BICS-TRA-00047,Transport & Logistics,Cold Chain Monitor,5G,Traditional SIM,Belgium,Zeebrugge,Zeebrugge Port,51.315922,3.200068
BICS-TRA-00048,Transport & Logistics,Fuel Sensor,LTE-M,Traditional SIM,Belgium,Zeebrugge,Zeebrugge Port,51.335489,3.184666
BICS-TRA-00049,Transport & Logistics,Fuel Sensor,LTE-M,eSIM,Belgium,Mechelen,E19 Corridor Hub,51.029596,4.501345
BICS-TRA-00050,Transport & Logistics,Container Sensor,4G,iSIM,Belgium,Mechelen,E19 Corridor Hub,51.007477,4.519272
BICS-TRA-00051,Transport & Logistics,Cold Chain Monitor,LTE-M,eSIM,Belgium,Mechelen,E19 Corridor Hub,51.05388,4.494592
BICS-TRA-00052,Transport & Logistics,Fuel Sensor,4G,Traditional SIM,Belgium,Liege,Liege Airport Logistics Hub,50.62195,5.46907
BICS-TRA-00053,Transport & Logistics,Drone Delivery,LTE-M,Traditional SIM,Belgium,Zeebrugge,Zeebrugge Port,51.323303,3.162571
BICS-TRA-00054,Transport & Logistics,Drone Delivery,LTE-M,Traditional SIM,Belgium,Mechelen,E19 Corridor Hub,51.023984,4.481963
BICS-TRA-00055,Transport & Logistics,Trailer Tracker,LTE-M,eSIM,Belgium,Ghent,Ghent Logistics Park,51.115383,3.751408
BICS-TRA-00056,Transport & Logistics,Fleet GPS Tracker,4G,eSIM,Belgium,Zeebrugge,Zeebrugge Port,51.340824,3.195801
BICS-TRA-00057,Transport & Logistics,Trailer Tracker,5G,eSIM,Belgium,Liege,Liege Airport Logistics Hub,50.626756,5.464132
BICS-TRA-00058,Transport & Logistics,Drone Delivery,LTE-M,iSIM,Belgium,Ghent,Ghent Logistics Park,51.099107,3.742265
BICS-TRA-00059,Transport & Logistics,Container Sensor,4G,Traditional SIM,Belgium,Mechelen,E19 Corridor Hub,51.032484,4.498583
BICS-TRA-00060,Transport & Logistics,Trailer Tracker,LTE-M,Traditional SIM,Belgium,Brussels,Brussels Airport Cargo,50.902377,4.504051
BICS-TRA-00061,Transport & Logistics,Trailer Tracker,4G,eSIM,Belgium,Antwerp,Port of Antwerp Container Terminal,51.302347,4.291722
BICS-TRA-00062,Transport & Logistics,Cold Chain Monitor,LTE-M,eSIM,Belgium,Liege,Liege Airport Logistics Hub,50.66618,5.460971
BICS-TRA-00063,Transport & Logistics,Cold Chain Monitor,4G,eSIM,Belgium,Brussels,Brussels Airport Cargo,50.892884,4.488028
BICS-TRA-00064,Transport & Logistics,Fuel Sensor,LTE-M,eSIM,Belgium,Liege,Liege Airport Logistics Hub,50.651563,5.456011
BICS-TRA-00065,Transport & Logistics,Fleet GPS Tracker,5G,eSIM,Belgium,Zeebrugge,Zeebrugge Port,51.298214,3.16769
BICS-TRA-00066,Transport & Logistics,Cold Chain Monitor,LTE-M,Traditional SIM,Belgium,Liege,Liege Airport Logistics Hub,50.645259,5.448049
BICS-TRA-00067,Transport & Logistics,Trailer Tracker,4G,Traditional SIM,Belgium,Liege,Liege Airport Logistics Hub,50.645993,5.437187
BICS-TRA-00068,Transport & Logistics,Fuel Sensor,4G,Traditional SIM,Belgium,Brussels,Brussels Airport Cargo,50.906483,4.479419
BICS-TRA-00069,Transport & Logistics,Fuel Sensor,4G,iSIM,Belgium,Liege,Liege Airport Logistics Hub,50.624656,5.464298
BICS-TRA-00070,Transport & Logistics,Trailer Tracker,4G,eSIM,Belgium,Liege,Liege Airport Logistics Hub,50.617682,5.45903
BICS-TRA-00071,Transport & Logistics,Trailer Tracker,4G,eSIM,Belgium,Antwerp,Port of Antwerp Container Terminal,51.284921,4.297694
BICS-TRA-00072,Transport & Logistics,Container Sensor,NB-IoT,eSIM,Belgium,Liege,Liege Airport Logistics Hub,50.632883,5.417103
BICS-TRA-00073,Transport & Logistics,Fleet GPS Tracker,LTE-M,Traditional SIM,Belgium,Brussels,Brussels Airport Cargo,50.917779,4.481658
BICS-TRA-00074,Transport & Logistics,Cold Chain Monitor,4G,Traditional SIM,Belgium,Liege,Liege Airport Logistics Hub,50.635532,5.428214
BICS-TRA-00075,Transport & Logistics,Trailer Tracker,NB-IoT,eSIM,Belgium,Antwerp,Port of Antwerp Container Terminal,51.304608,4.294557
BICS-TRA-00076,Transport & Logistics,Container Sensor,4G,eSIM,Belgium,Mechelen,E19 Corridor Hub,51.028494,4.477376
BICS-TRA-00077,Transport & Logistics,Container Sensor,5G,eSIM,Belgium,Mechelen,E19 Corridor Hub,51.009526,4.508388
BICS-TRA-00078,Transport & Logistics,Cold Chain Monitor,4G,eSIM,Belgium,Mechelen,E19 Corridor Hub,50.994164,4.529386
BICS-TRA-00079,Transport & Logistics,Fuel Sensor,5G,eSIM,Belgium,Antwerp,Port of Antwerp Container Terminal,51.321004,4.284233
BICS-TRA-00080,Transport & Logistics,Fuel Sensor,4G,Traditional SIM,Belgium,Liege,Liege Airport Logistics Hub,50.656277,5.434951
BICS-TRA-00081,Transport & Logistics,Cold Chain Monitor,4G,Traditional SIM,Belgium,Zeebrugge,Zeebrugge Port,51.34068,3.173945
BICS-TRA-00082,Transport & Logistics,Cold Chain Monitor,NB-IoT,Traditional SIM,Belgium,Antwerp,Port of Antwerp Container Terminal,51.276108,4.290555
BICS-TRA-00083,Transport & Logistics,Fuel Sensor,4G,Traditional SIM,Belgium,Brussels,Brussels Airport Cargo,50.907346,4.466117
BICS-TRA-00084,Transport & Logistics,Container Sensor,LTE-M,iSIM,Belgium,Mechelen,E19 Corridor Hub,51.006248,4.508364
BICS-TRA-00085,Transport & Logistics,Drone Delivery,LTE-M,Traditional SIM,Belgium,Mechelen,E19 Corridor Hub,51.019298,4.508467
BICS-TRA-00086,Transport & Logistics,Trailer Tracker,5G,Traditional SIM,Belgium,Ghent,Ghent Logistics Park,51.095949,3.735294
BICS-TRA-00087,Transport & Logistics,Container Sensor,NB-IoT,Traditional SIM,Belgium,Brussels,Brussels Airport Cargo,50.941896,4.487383
BICS-TRA-00088,Transport & Logistics,Cold Chain Monitor,4G,eSIM,Belgium,Zeebrugge,Zeebrugge Port,51.347956,3.161671
BICS-TRA-00089,Transport & Logistics,Drone Delivery,NB-IoT,Traditional SIM,Belgium,Liege,Liege Airport Logistics Hub,50.631494,5.460731
BICS-TRA-00090,Transport & Logistics,Trailer Tracker,5G,Traditional SIM,Belgium,Ghent,Ghent Logistics Park,51.102809,3.747629
BICS-TRA-00091,Transport & Logistics,Fleet GPS Tracker,5G,eSIM,Belgium,Liege,Liege Airport Logistics Hub,50.628714,5.455777
BICS-TRA-00092,Transport & Logistics,Fleet GPS Tracker,LTE-M,Traditional SIM,Belgium,Antwerp,Port of Antwerp Container Terminal,51.295413,4.265368
BICS-TRA-00093,Transport & Logistics,Fuel Sensor,LTE-M,eSIM,Belgium,Brussels,Brussels Airport Cargo,50.899951,4.466221
BICS-TRA-00094,Transport & Logistics,Trailer Tracker,LTE-M,Traditional SIM,Belgium,Zeebrugge,Zeebrugge Port,51.312613,3.190333
BICS-TRA-00095,Transport & Logistics,Container Sensor,4G,iSIM,Belgium,Zeebrugge,Zeebrugge Port,51.344115,3.199839
BICS-TRA-00096,Transport & Logistics,Trailer Tracker,LTE-M,Traditional SIM,Belgium,Ghent,Ghent Logistics Park,51.082214,3.727452
BICS-TRA-00097,Transport & Logistics,Fuel Sensor,4G,eSIM,Belgium,Mechelen,E19 Corridor Hub,51.031205,4.497861
BICS-TRA-00098,Transport & Logistics,Container Sensor,4G,Traditional SIM,Belgium,Brussels,Brussels Airport Cargo,50.893656,4.506601
BICS-TRA-00099,Transport & Logistics,Fleet GPS Tracker,5G,Traditional SIM,Belgium,Antwerp,Port of Antwerp Container Terminal,51.270366,4.288691
BICS-TRA-00100,Transport & Logistics,Trailer Tracker,4G,Traditional SIM,Belgium,Zeebrugge,Zeebrugge Port,51.30782,3.18429
BICS-TRA-00101,Transport & Logistics,Fleet GPS Tracker,NB-IoT,eSIM,Belgium,Antwerp,Port of Antwerp Container Terminal,51.290584,4.278332
BICS-TRA-00102,Transport & Logistics,Fleet GPS Tracker,LTE-M,Traditional SIM,Belgium,Antwerp,Port of Antwerp Container Terminal,51.289961,4.28057
BICS-TRA-00103,Transport & Logistics,Cold Chain Monitor,LTE-M,eSIM,Belgium,Brussels,Brussels Airport Cargo,50.917476,4.47367
BICS-TRA-00104,Transport & Logistics,Fleet GPS Tracker,5G,eSIM,Belgium,Liege,Liege Airport Logistics Hub,50.650157,5.441992
BICS-TRA-00105,Transport & Logistics,Fleet GPS Tracker,4G,eSIM,Belgium,Mechelen,E19 Corridor Hub,50.997957,4.505134
BICS-TRA-00106,Transport & Logistics,Drone Delivery,5G,eSIM,Belgium,Zeebrugge,Zeebrugge Port,51.360012,3.165009
BICS-TRA-00107,Transport & Logistics,Drone Delivery,4G,Traditional SIM,Belgium,Brussels,Brussels Airport Cargo,50.889792,4.48729
BICS-TRA-00108,Transport & Logistics,Drone Delivery,LTE-M,Traditional SIM,Belgium,Mechelen,E19 Corridor Hub,51.030797,4.483173
BICS-TRA-00109,Transport & Logistics,Cold Chain Monitor,4G,eSIM,Belgium,Ghent,Ghent Logistics Park,51.123064,3.739806
BICS-TRA-00110,Transport & Logistics,Cold Chain Monitor,4G,eSIM,Belgium,Zeebrugge,Zeebrugge Port,51.337604,3.193961
BICS-TRA-00111,Transport & Logistics,Cold Chain Monitor,LTE-M,iSIM,Belgium,Antwerp,Port of Antwerp Container Terminal,51.297592,4.284097
BICS-TRA-00112,Transport & Logistics,Trailer Tracker,5G,eSIM,Belgium,Liege,Liege Airport Logistics Hub,50.640389,5.464818
BICS-TRA-00113,Transport & Logistics,Cold Chain Monitor,4G,eSIM,Belgium,Antwerp,Port of Antwerp Container Terminal,51.301174,4.266895
BICS-TRA-00114,Transport & Logistics,Fleet GPS Tracker,LTE-M,iSIM,Belgium,Ghent,Ghent Logistics Park,51.087703,3.77862
BICS-TRA-00115,Transport & Logistics,Trailer Tracker,4G,eSIM,Belgium,Ghent,Ghent Logistics Park,51.101618,3.75123
BICS-TRA-00116,Transport & Logistics,Fleet GPS Tracker,4G,iSIM,Belgium,Ghent,Ghent Logistics Park,51.096028,3.754732
BICS-TRA-00117,Transport & Logistics,Fuel Sensor,LTE-M,iSIM,Belgium,Brussels,Brussels Airport Cargo,50.908418,4.484431
BICS-TRA-00118,Transport & Logistics,Fleet GPS Tracker,4G,Traditional SIM,Belgium,Brussels,Brussels Airport Cargo,50.894751,4.464634
BICS-TRA-00119,Transport & Logistics,Cold Chain Monitor,NB-IoT,Traditional SIM,Belgium,Antwerp,Port of Antwerp Container Terminal,51.2905,4.266283
BICS-TRA-00120,Transport & Logistics,Fuel Sensor,4G,Traditional SIM,Belgium,Ghent,Ghent Logistics Park,51.095092,3.715454
BICS-TRA-00121,Transport & Logistics,Drone Delivery,LTE-M,Traditional SIM,Belgium,Mechelen,E19 Corridor Hub,51.010359,4.4967
BICS-TRA-00122,Transport & Logistics,Cold Chain Monitor,4G,eSIM,Belgium,Liege,Liege Airport Logistics Hub,50.658767,5.461182
BICS-TRA-00123,Transport & Logistics,Trailer Tracker,5G,iSIM,Belgium,Mechelen,E19 Corridor Hub,51.007217,4.504146
BICS-TRA-00124,Transport & Logistics,Container Sensor,5G,eSIM,Belgium,Mechelen,E19 Corridor Hub,51.039001,4.52051
BICS-TRA-00125,Transport & Logistics,Container Sensor,LTE-M,Traditional SIM,Belgium,Zeebrugge,Zeebrugge Port,51.303536,3.164999
BICS-TRA-00126,Transport & Logistics,Trailer Tracker,NB-IoT,eSIM,Belgium,Mechelen,E19 Corridor Hub,51.006391,4.486919
BICS-TRA-00127,Transport & Logistics,Cold Chain Monitor,4G,eSIM,Belgium,Antwerp,Port of Antwerp Container Terminal,51.295526,4.27878
BICS-TRA-00128,Transport & Logistics,Fleet GPS Tracker,4G,Traditional SIM,Belgium,Mechelen,E19 Corridor Hub,51.013796,4.510433
BICS-TRA-00129,Transport & Logistics,Fleet GPS Tracker,4G,eSIM,Belgium,Ghent,Ghent Logistics Park,51.094939,3.746858
BICS-TRA-00130,Transport & Logistics,Fleet GPS Tracker,LTE-M,eSIM,Belgium,Liege,Liege Airport Logistics Hub,50.630481,5.43345
BICS-TRA-00131,Transport & Logistics,Cold Chain Monitor,NB-IoT,eSIM,Belgium,Zeebrugge,Zeebrugge Port,51.327668,3.164621
BICS-TRA-00132,Transport & Logistics,Fleet GPS Tracker,LTE-M,eSIM,Belgium,Ghent,Ghent Logistics Park,51.102391,3.766161
BICS-TRA-00133,Transport & Logistics,Fleet GPS Tracker,NB-IoT,eSIM,Belgium,Liege,Liege Airport Logistics Hub,50.638347,5.454362
BICS-TRA-00134,Transport & Logistics,Drone Delivery,LTE-M,iSIM,Belgium,Liege,Liege Airport Logistics Hub,50.633348,5.455904
BICS-TRA-00135,Transport & Logistics,Container Sensor,4G,iSIM,Belgium,Mechelen,E19 Corridor Hub,51.027121,4.499084
BICS-TRA-00136,Transport & Logistics,Cold Chain Monitor,4G,eSIM,Belgium,Ghent,Ghent Logistics Park,51.10664,3.745938
BICS-TRA-00137,Transport & Logistics,Drone Delivery,4G,eSIM,Belgium,Liege,Liege Airport Logistics Hub,50.620822,5.458967
BICS-TRA-00138,Transport & Logistics,Container Sensor,LTE-M,iSIM,Belgium,Ghent,Ghent Logistics Park,51.117936,3.725517
BICS-TRA-00139,Transport & Logistics,Drone Delivery,NB-IoT,eSIM,Belgium,Mechelen,E19 Corridor Hub,51.047007,4.507156
BICS-TRA-00140,Transport & Logistics,Container Sensor,4G,eSIM,Belgium,Ghent,Ghent Logistics Park,51.08937,3.749703
BICS-TRA-00141,Transport & Logistics,Drone Delivery,4G,Traditional SIM,Belgium,Mechelen,E19 Corridor Hub,51.036272,4.515378
BICS-TRA-00142,Transport & Logistics,Fuel Sensor,5G,eSIM,Belgium,Ghent,Ghent Logistics Park,51.106643,3.759007
BICS-TRA-00143,Transport & Logistics,Container Sensor,LTE-M,eSIM,Belgium,Antwerp,Port of Antwerp Container Terminal,51.301787,4.282627
BICS-TRA-00144,Transport & Logistics,Fleet GPS Tracker,LTE-M,eSIM,Belgium,Mechelen,E19 Corridor Hub,51.01223,4.520577
BICS-TRA-00145,Transport & Logistics,Trailer Tracker,5G,Traditional SIM,Belgium,Mechelen,E19 Corridor Hub,51.039419,4.507389
BICS-TRA-00146,Transport & Logistics,Fuel Sensor,NB-IoT,iSIM,Belgium,Ghent,Ghent Logistics Park,51.074068,3.761119
BICS-TRA-00147,Transport & Logistics,Fuel Sensor,4G,eSIM,Belgium,Liege,Liege Airport Logistics Hub,50.629551,5.431987
BICS-TRA-00148,Transport & Logistics,Fleet GPS Tracker,LTE-M,iSIM,Belgium,Liege,Liege Airport Logistics Hub,50.636227,5.444696
BICS-TRA-00149,Transport & Logistics,Trailer Tracker,5G,eSIM,Belgium,Liege,Liege Airport Logistics Hub,50.634704,5.42402
BICS-TRA-00150,Transport & Logistics,Cold Chain Monitor,5G,eSIM,Belgium,Mechelen,E19 Corridor Hub,51.006388,4.482065
BICS-TRA-00151,Transport & Logistics,Cold Chain Monitor,4G,eSIM,Belgium,Mechelen,E19 Corridor Hub,51.025037,4.50202
BICS-TRA-00152,Transport & Logistics,Drone Delivery,LTE-M,eSIM,Belgium,Liege,Liege Airport Logistics Hub,50.625396,5.447496
BICS-TRA-00153,Transport & Logistics,Container Sensor,LTE-M,eSIM,Belgium,Mechelen,E19 Corridor Hub,51.043606,4.537755
BICS-TRA-00154,Transport & Logistics,Fleet GPS Tracker,4G,Traditional SIM,Belgium,Zeebrugge,Zeebrugge Port,51.322296,3.169767
BICS-TRA-00155,Transport & Logistics,Cold Chain Monitor,LTE-M,eSIM,Belgium,Brussels,Brussels Airport Cargo,50.894377,4.472516
BICS-TRA-00156,Transport & Logistics,Cold Chain Monitor,4G,eSIM,Belgium,Brussels,Brussels Airport Cargo,50.902187,4.475443
BICS-TRA-00157,Transport & Logistics,Cold Chain Monitor,4G,Traditional SIM,Belgium,Mechelen,E19 Corridor Hub,50.998533,4.492054
BICS-TRA-00158,Transport & Logistics,Cold Chain Monitor,4G,eSIM,Belgium,Ghent,Ghent Logistics Park,51.11402,3.74487
BICS-TRA-00159,Transport & Logistics,Fleet GPS Tracker,LTE-M,Traditional SIM,Belgium,Liege,Liege Airport Logistics Hub,50.64504,5.45394
BICS-TRA-00160,Transport & Logistics,Fleet GPS Tracker,LTE-M,Traditional SIM,Belgium,Mechelen,E19 Corridor Hub,51.027061,4.508071
BICS-TRA-00161,Transport & Logistics,Fuel Sensor,5G,eSIM,Belgium,Mechelen,E19 Corridor Hub,51.030232,4.465099
BICS-TRA-00162,Transport & Logistics,Fleet GPS Tracker,4G,eSIM,Belgium,Antwerp,Port of Antwerp Container Terminal,51.302699,4.29409
BICS-TRA-00163,Transport & Logistics,Fuel Sensor,LTE-M,eSIM,Belgium,Mechelen,E19 Corridor Hub,51.035236,4.507909
BICS-TRA-00164,Transport & Logistics,Trailer Tracker,LTE-M,eSIM,Belgium,Liege,Liege Airport Logistics Hub,50.648993,5.448739
BICS-TRA-00165,Transport & Logistics,Cold Chain Monitor,4G,eSIM,Belgium,Liege,Liege Airport Logistics Hub,50.624971,5.455871
BICS-TRA-00166,Transport & Logistics,Fleet GPS Tracker,NB-IoT,eSIM,Belgium,Ghent,Ghent Logistics Park,51.099653,3.745405
BICS-TRA-00167,Transport & Logistics,Fuel Sensor,NB-IoT,eSIM,Belgium,Liege,Liege Airport Logistics Hub,50.635669,5.457585
BICS-TRA-00168,Transport & Logistics,Drone Delivery,4G,iSIM,Belgium,Mechelen,E19 Corridor Hub,51.052393,4.492591
BICS-TRA-00169,Transport & Logistics,Trailer Tracker,LTE-M,eSIM,Belgium,Zeebrugge,Zeebrugge Port,51.331505,3.173221
BICS-TRA-00170,Transport & Logistics,Cold Chain Monitor,LTE-M,eSIM,Belgium,Mechelen,E19 Corridor Hub,51.012635,4.477216
BICS-TRA-00171,Transport & Logistics,Fuel Sensor,LTE-M,iSIM,Belgium,Liege,Liege Airport Logistics Hub,50.652579,5.459652
BICS-TRA-00172,Transport & Logistics,Drone Delivery,LTE-M,eSIM,Belgium,Liege,Liege Airport Logistics Hub,50.601987,5.443298
BICS-TRA-00173,Transport & Logistics,Fleet GPS Tracker,5G,iSIM,Belgium,Zeebrugge,Zeebrugge Port,51.327032,3.156027
BICS-TRA-00174,Transport & Logistics,Cold Chain Monitor,4G,eSIM,Belgium,Antwerp,Port of Antwerp Container Terminal,51.304627,4.285024
BICS-TRA-00175,Transport & Logistics,Trailer Tracker,NB-IoT,Traditional SIM,Belgium,Brussels,Brussels Airport Cargo,50.913415,4.473478
BICS-TRA-00176,Transport & Logistics,Fuel Sensor,LTE-M,eSIM,Belgium,Zeebrugge,Zeebrugge Port,51.324819,3.170516
BICS-TRA-00177,Transport & Logistics,Fuel Sensor,LTE-M,Traditional SIM,Belgium,Antwerp,Port of Antwerp Container Terminal,51.277095,4.298309
BICS-TRA-00178,Transport & Logistics,Drone Delivery,4G,eSIM,Belgium,Antwerp,Port of Antwerp Container Terminal,51.289096,4.28968
BICS-TRA-00179,Transport & Logistics,Cold Chain Monitor,NB-IoT,eSIM,Belgium,Brussels,Brussels Airport Cargo,50.901429,4.469977
BICS-TRA-00180,Transport & Logistics,Drone Delivery,4G,iSIM,Belgium,Zeebrugge,Zeebrugge Port,51.333415,3.184277
BICS-TRA-00181,Transport & Logistics,Cold Chain Monitor,4G,iSIM,Belgium,Zeebrugge,Zeebrugge Port,51.342538,3.176438
BICS-TRA-00182,Transport & Logistics,Trailer Tracker,LTE-M,iSIM,Belgium,Zeebrugge,Zeebrugge Port,51.316645,3.166997
BICS-TRA-00183,Transport & Logistics,Container Sensor,4G,Traditional SIM,Belgium,Brussels,Brussels Airport Cargo,50.889859,4.467545
BICS-TRA-00184,Transport & Logistics,Container Sensor,LTE-M,Traditional SIM,Belgium,Zeebrugge,Zeebrugge Port,51.340065,3.156445
BICS-TRA-00185,Transport & Logistics,Cold Chain Monitor,4G,Traditional SIM,Belgium,Zeebrugge,Zeebrugge Port,51.320405,3.181282
BICS-TRA-00186,Transport & Logistics,Container Sensor,5G,Traditional SIM,Belgium,Mechelen,E19 Corridor Hub,51.020344,4.491877
BICS-TRA-00187,Transport & Logistics,Container Sensor,4G,iSIM,Belgium,Zeebrugge,Zeebrugge Port,51.342862,3.157761
BICS-TRA-00188,Transport & Logistics,Fuel Sensor,4G,Traditional SIM,Belgium,Zeebrugge,Zeebrugge Port,51.318623,3.185548
BICS-TRA-00189,Transport & Logistics,Fleet GPS Tracker,LTE-M,eSIM,Belgium,Liege,Liege Airport Logistics Hub,50.634125,5.430978
BICS-TRA-00190,Transport & Logistics,Cold Chain Monitor,NB-IoT,eSIM,Belgium,Ghent,Ghent Logistics Park,51.107883,3.736088
BICS-TRA-00191,Transport & Logistics,Fleet GPS Tracker,LTE-M,eSIM,Belgium,Brussels,Brussels Airport Cargo,50.898776,4.49613
BICS-TRA-00192,Transport & Logistics,Trailer Tracker,4G,Traditional SIM,Belgium,Mechelen,E19 Corridor Hub,51.018295,4.511989
BICS-TRA-00193,Transport & Logistics,Cold Chain Monitor,NB-IoT,iSIM,Belgium,Mechelen,E19 Corridor Hub,51.028127,4.471357
BICS-TRA-00194,Transport & Logistics,Trailer Tracker,4G,eSIM,Belgium,Mechelen,E19 Corridor Hub,51.034774,4.492464
BICS-TRA-00195,Transport & Logistics,Fuel Sensor,4G,eSIM,Belgium,Mechelen,E19 Corridor Hub,51.022817,4.505117
BICS-TRA-00196,Transport & Logistics,Fuel Sensor,5G,eSIM,Belgium,Brussels,Brussels Airport Cargo,50.913599,4.4703
BICS-TRA-00197,Transport & Logistics,Cold Chain Monitor,4G,eSIM,Belgium,Antwerp,Port of Antwerp Container Terminal,51.301747,4.258637
BICS-TRA-00198,Transport & Logistics,Container Sensor,4G,iSIM,Belgium,Zeebrugge,Zeebrugge Port,51.323276,3.164962
BICS-TRA-00199,Transport & Logistics,Fleet GPS Tracker,4G,eSIM,Belgium,Antwerp,Port of Antwerp Container Terminal,51.286523,4.271542
BICS-TRA-00200,Transport & Logistics,Cold Chain Monitor,5G,Traditional SIM,Belgium,Brussels,Brussels Airport Cargo,50.914454,4.486145
BICS-TRA-00201,Transport & Logistics,Cold Chain Monitor,LTE-M,iSIM,Belgium,Zeebrugge,Zeebrugge Port,51.321049,3.18772
BICS-TRA-00202,Transport & Logistics,Drone Delivery,4G,eSIM,Belgium,Brussels,Brussels Airport Cargo,50.885585,4.47511
BICS-TRA-00203,Transport & Logistics,Fleet GPS Tracker,LTE-M,iSIM,Belgium,Liege,Liege Airport Logistics Hub,50.649232,5.437601
BICS-TRA-00204,Transport & Logistics,Fuel Sensor,LTE-M,iSIM,Belgium,Antwerp,Port of Antwerp Container Terminal,51.306546,4.276379
BICS-TRA-00205,Transport & Logistics,Trailer Tracker,4G,eSIM,Belgium,Brussels,Brussels Airport Cargo,50.902803,4.47532
